metricsType,mapsCompleted,reducesCompleted,mapProgress,reduceProgress,mapsTotal,reducesTotal,mapsPending,reducesPending,mapsRunning,reducesRunning,startTime,responseTimeSec,finishTime,jobId,timestamp
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956778.4369833
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956781.87752
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956785.3482916
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956789.3968482
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956792.8883715
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956796.3697364
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956799.8633723
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956803.3520255
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956806.896229
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956810.5500576
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956814.0077124
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956817.4849393
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956820.9558978
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956824.3958364
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956827.8690462
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956831.375067
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956834.863598
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956838.3051937
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956841.7914743
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956845.248518
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956848.7247536
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956852.2053998
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956855.6699753
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956859.1154714
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956862.556145
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956866.020416
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956869.5198991
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956873.0096626
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956876.451829
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956879.9028163
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956883.3510141
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956886.8076794
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956890.2630413
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956893.6970732
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956897.1279964
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956900.5602696
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956903.9827313
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956907.409747
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956910.8517604
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956914.2689204
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956917.7302392
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956921.1666887
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956924.6444128
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956928.0943344
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956931.540191
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956935.0150447
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956938.4261525
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956941.8511264
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956945.290615
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956948.7252648
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956952.1841738
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956955.643303
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956959.0932295
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956962.5476701
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956965.9811604
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956969.4108117
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956972.8847828
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956976.3312159
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956979.7992752
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956983.2763402
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956986.756872
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956990.1959686
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956993.6320379
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708956997.101158
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708957000.5274
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708957003.9650176
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708957008.4258955
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708957011.8719177
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0003,1708957015.307938
