node_name,memory_usage,cpu_usage,cpu_cores,total_memory,jobId,timestamp
worker14,25.0,1.4106166323571645,2,8.0,application_1726669773678_0086,2024-09-20T17:59:56
worker15,0.0,1.1366179821068356,4,1.0,application_1726669773678_0086,2024-09-20T17:59:56
worker16,0.0,1.240668215644447,4,1.0,application_1726669773678_0086,2024-09-20T17:59:56
worker17,0.0,1.3811217393636,4,1.0,application_1726669773678_0086,2024-09-20T17:59:56
worker18,0.0,1.2374963428540942,4,1.0,application_1726669773678_0086,2024-09-20T17:59:56
worker19,25.0,2.2242183538485394,2,8.0,application_1726669773678_0086,2024-09-20T17:59:56
worker20,0.0,1.319286054720814,4,1.0,application_1726669773678_0086,2024-09-20T17:59:56
worker21,0.0,1.1616588719677523,4,1.0,application_1726669773678_0086,2024-09-20T17:59:56
worker22,0.0,1.2127999444625281,4,1.0,application_1726669773678_0086,2024-09-20T17:59:56
worker23,25.0,2.177487059143779,2,8.0,application_1726669773678_0086,2024-09-20T17:59:56
worker24,0.0,1.3339603836301284,4,1.0,application_1726669773678_0086,2024-09-20T17:59:56
worker25,0.0,1.1879697901634567,4,1.0,application_1726669773678_0086,2024-09-20T17:59:56
worker26,25.0,1.3430488638406346,2,8.0,application_1726669773678_0086,2024-09-20T17:59:56
worker27,0.0,1.2015980777423718,4,1.0,application_1726669773678_0086,2024-09-20T17:59:56
worker28,25.0,2.2203580494721376,2,8.0,application_1726669773678_0086,2024-09-20T17:59:56
worker29,0.0,1.2272575492938032,4,1.0,application_1726669773678_0086,2024-09-20T17:59:56
worker1,0.0,0.7732963408428883,4,1.0,application_1726669773678_0086,2024-09-20T17:59:58
worker2,0.0,0.8028034318270594,4,1.0,application_1726669773678_0086,2024-09-20T17:59:58
worker3,0.0,0.8092431656165355,4,1.0,application_1726669773678_0086,2024-09-20T17:59:58
worker4,0.0,0.798852546702522,4,1.0,application_1726669773678_0086,2024-09-20T17:59:58
worker5,0.0,0.7353271536641892,4,1.0,application_1726669773678_0086,2024-09-20T17:59:58
worker6,0.0,0.789086254366067,4,1.0,application_1726669773678_0086,2024-09-20T17:59:58
worker7,0.0,0.818740051910205,4,1.0,application_1726669773678_0086,2024-09-20T17:59:58
worker8,25.0,1.5097641075122459,2,8.0,application_1726669773678_0086,2024-09-20T17:59:58
worker9,0.0,0.775799336365246,4,1.0,application_1726669773678_0086,2024-09-20T17:59:58
worker10,0.0,0.7772642142250819,4,1.0,application_1726669773678_0086,2024-09-20T17:59:58
worker11,0.0,0.7708441960608936,4,1.0,application_1726669773678_0086,2024-09-20T17:59:58
worker12,0.0,0.767305418633879,4,1.0,application_1726669773678_0086,2024-09-20T17:59:58
worker13,0.0,1.362745015544009,4,1.0,application_1726669773678_0086,2024-09-20T17:59:58
worker14,25.0,1.4112945071174554,2,8.0,application_1726669773678_0086,2024-09-20T17:59:58
worker15,0.0,1.1369583426134033,4,1.0,application_1726669773678_0086,2024-09-20T17:59:58
worker16,0.0,1.2410527893780277,4,1.0,application_1726669773678_0086,2024-09-20T17:59:58
worker17,0.0,1.3814497317888308,4,1.0,application_1726669773678_0086,2024-09-20T17:59:58
worker18,0.0,1.237828983349154,4,1.0,application_1726669773678_0086,2024-09-20T17:59:58
worker19,25.0,2.22486796022775,2,8.0,application_1726669773678_0086,2024-09-20T17:59:58
worker20,0.0,1.3196054787063538,4,1.0,application_1726669773678_0086,2024-09-20T17:59:58
worker21,0.0,1.1616542950406372,4,1.0,application_1726669773678_0086,2024-09-20T17:59:58
worker22,0.0,1.2131056190356815,4,1.0,application_1726669773678_0086,2024-09-20T17:59:58
worker23,25.0,2.1781429707270483,2,8.0,application_1726669773678_0086,2024-09-20T17:59:58
worker24,0.0,1.3342755303141551,4,1.0,application_1726669773678_0086,2024-09-20T17:59:58
worker25,0.0,1.1882908165591677,4,1.0,application_1726669773678_0086,2024-09-20T17:59:58
worker26,25.0,1.34367001456267,2,8.0,application_1726669773678_0086,2024-09-20T17:59:58
worker27,0.0,1.2019476431903708,4,1.0,application_1726669773678_0086,2024-09-20T17:59:58
worker28,25.0,2.2209727236361387,2,8.0,application_1726669773678_0086,2024-09-20T17:59:58
worker29,0.0,1.2276042662856979,4,1.0,application_1726669773678_0086,2024-09-20T17:59:58
worker1,0.0,0.7736367461047333,4,1.0,application_1726669773678_0086,2024-09-20T18:00:00
worker2,0.0,0.8031461798715611,4,1.0,application_1726669773678_0086,2024-09-20T18:00:00
worker3,0.0,0.8095913713092928,4,1.0,application_1726669773678_0086,2024-09-20T18:00:00
worker4,0.0,0.7991666407287878,4,1.0,application_1726669773678_0086,2024-09-20T18:00:00
worker5,0.0,0.7357366516498431,4,1.0,application_1726669773678_0086,2024-09-20T18:00:00
worker6,0.0,0.7894141406908695,4,1.0,application_1726669773678_0086,2024-09-20T18:00:00
worker7,0.0,0.8191212111725577,4,1.0,application_1726669773678_0086,2024-09-20T18:00:00
worker8,25.0,1.510531584735486,2,8.0,application_1726669773678_0086,2024-09-20T18:00:00
worker9,0.0,0.7761590284319553,4,1.0,application_1726669773678_0086,2024-09-20T18:00:00
worker10,0.0,0.7776705664622408,4,1.0,application_1726669773678_0086,2024-09-20T18:00:00
worker11,0.0,0.7712354429839419,4,1.0,application_1726669773678_0086,2024-09-20T18:00:00
worker12,0.0,0.7676707050857101,4,1.0,application_1726669773678_0086,2024-09-20T18:00:00
worker13,0.0,1.363121068367501,4,1.0,application_1726669773678_0086,2024-09-20T18:00:00
worker14,25.0,1.411925338244957,2,8.0,application_1726669773678_0086,2024-09-20T18:00:00
worker15,0.0,1.137283553974222,4,1.0,application_1726669773678_0086,2024-09-20T18:00:00
worker16,0.0,1.2414358085642951,4,1.0,application_1726669773678_0086,2024-09-20T18:00:00
worker17,0.0,1.381778711740722,4,1.0,application_1726669773678_0086,2024-09-20T18:00:00
worker18,0.0,1.2381543319360366,4,1.0,application_1726669773678_0086,2024-09-20T18:00:00
worker19,25.0,2.2254943671248473,2,8.0,application_1726669773678_0086,2024-09-20T18:00:00
worker20,0.0,1.3199531210061677,4,1.0,application_1726669773678_0086,2024-09-20T18:00:00
worker21,0.0,1.1616463447580383,4,1.0,application_1726669773678_0086,2024-09-20T18:00:00
worker22,0.0,1.2134475663189481,4,1.0,application_1726669773678_0086,2024-09-20T18:00:00
worker23,25.0,2.178825138616647,2,8.0,application_1726669773678_0086,2024-09-20T18:00:00
worker24,0.0,1.334640510542895,4,1.0,application_1726669773678_0086,2024-09-20T18:00:00
worker25,0.0,1.1886482198995463,4,1.0,application_1726669773678_0086,2024-09-20T18:00:00
worker26,25.0,1.3443508954356975,2,8.0,application_1726669773678_0086,2024-09-20T18:00:00
worker27,0.0,1.2023237832926692,4,1.0,application_1726669773678_0086,2024-09-20T18:00:00
worker28,25.0,2.2217667131597674,2,8.0,application_1726669773678_0086,2024-09-20T18:00:00
worker29,0.0,1.2279938943360102,4,1.0,application_1726669773678_0086,2024-09-20T18:00:00
worker1,0.0,0.7739925312463258,4,1.0,application_1726669773678_0086,2024-09-20T18:00:02
worker2,0.0,0.8034853813569498,4,1.0,application_1726669773678_0086,2024-09-20T18:00:02
worker3,0.0,0.8099016005242876,4,1.0,application_1726669773678_0086,2024-09-20T18:00:02
worker4,0.0,0.799522169052902,4,1.0,application_1726669773678_0086,2024-09-20T18:00:02
worker5,0.0,0.7360901485035876,4,1.0,application_1726669773678_0086,2024-09-20T18:00:02
worker6,0.0,0.7897669627268011,4,1.0,application_1726669773678_0086,2024-09-20T18:00:02
worker7,0.0,0.8195136308507545,4,1.0,application_1726669773678_0086,2024-09-20T18:00:02
worker8,25.0,1.5115115588995032,2,8.0,application_1726669773678_0086,2024-09-20T18:00:02
worker9,0.0,0.77650542187363,4,1.0,application_1726669773678_0086,2024-09-20T18:00:02
worker10,0.0,0.7780717836895712,4,1.0,application_1726669773678_0086,2024-09-20T18:00:02
worker11,0.0,0.7716163177798885,4,1.0,application_1726669773678_0086,2024-09-20T18:00:02
worker12,0.0,0.7680844696969613,4,1.0,application_1726669773678_0086,2024-09-20T18:00:02
worker13,0.0,1.3635049804875288,4,1.0,application_1726669773678_0086,2024-09-20T18:00:02
worker14,25.0,1.4125433639315066,2,8.0,application_1726669773678_0086,2024-09-20T18:00:02
worker15,0.0,1.1376368063320097,4,1.0,application_1726669773678_0086,2024-09-20T18:00:02
worker16,0.0,1.241809910839764,4,1.0,application_1726669773678_0086,2024-09-20T18:00:02
worker17,0.0,1.3821238160686256,4,1.0,application_1726669773678_0086,2024-09-20T18:00:02
worker18,0.0,1.2384985717205477,4,1.0,application_1726669773678_0086,2024-09-20T18:00:02
worker19,25.0,2.226081982688588,2,8.0,application_1726669773678_0086,2024-09-20T18:00:02
worker20,0.0,1.3202840036591779,4,1.0,application_1726669773678_0086,2024-09-20T18:00:02
worker21,0.0,1.1616476522619212,4,1.0,application_1726669773678_0086,2024-09-20T18:00:02
worker22,0.0,1.2137850731081756,4,1.0,application_1726669773678_0086,2024-09-20T18:00:02
worker23,25.0,2.179492692581997,2,8.0,application_1726669773678_0086,2024-09-20T18:00:02
worker24,0.0,1.3349655448375741,4,1.0,application_1726669773678_0086,2024-09-20T18:00:02
worker25,0.0,1.1889643348935608,4,1.0,application_1726669773678_0086,2024-09-20T18:00:02
worker26,25.0,1.344953490140155,2,8.0,application_1726669773678_0086,2024-09-20T18:00:02
worker27,0.0,1.202632863947184,4,1.0,application_1726669773678_0086,2024-09-20T18:00:02
worker28,25.0,2.2224377684936902,2,8.0,application_1726669773678_0086,2024-09-20T18:00:02
worker29,0.0,1.2283153897296173,4,1.0,application_1726669773678_0086,2024-09-20T18:00:02
worker1,0.0,0.7743014524814407,4,1.0,application_1726669773678_0086,2024-09-20T18:00:05
worker2,0.0,0.8038035794074694,4,1.0,application_1726669773678_0086,2024-09-20T18:00:05
worker3,0.0,0.8102169542922089,4,1.0,application_1726669773678_0086,2024-09-20T18:00:05
worker4,0.0,0.7998638099119271,4,1.0,application_1726669773678_0086,2024-09-20T18:00:05
worker5,0.0,0.7364213983036327,4,1.0,application_1726669773678_0086,2024-09-20T18:00:05
worker6,0.0,0.7901003551105679,4,1.0,application_1726669773678_0086,2024-09-20T18:00:05
worker7,0.0,0.8198647296886241,4,1.0,application_1726669773678_0086,2024-09-20T18:00:05
worker8,25.0,1.5123094416891414,2,8.0,application_1726669773678_0086,2024-09-20T18:00:05
worker9,0.0,0.7768280066165145,4,1.0,application_1726669773678_0086,2024-09-20T18:00:05
worker10,0.0,0.7784656888265351,4,1.0,application_1726669773678_0086,2024-09-20T18:00:05
worker11,0.0,0.7720104880922674,4,1.0,application_1726669773678_0086,2024-09-20T18:00:05
worker12,0.0,0.7684636270299028,4,1.0,application_1726669773678_0086,2024-09-20T18:00:05
worker13,0.0,1.363900339291202,4,1.0,application_1726669773678_0086,2024-09-20T18:00:05
worker14,12.5,1.4127466583310766,2,8.0,application_1726669773678_0086,2024-09-20T18:00:05
worker15,0.0,1.1380200962233356,4,1.0,application_1726669773678_0086,2024-09-20T18:00:05
worker16,0.0,1.2422247002084719,4,1.0,application_1726669773678_0086,2024-09-20T18:00:05
worker17,0.0,1.3825398156716129,4,1.0,application_1726669773678_0086,2024-09-20T18:00:05
worker18,0.0,1.2388895610955797,4,1.0,application_1726669773678_0086,2024-09-20T18:00:05
worker19,12.5,2.226143339537323,2,8.0,application_1726669773678_0086,2024-09-20T18:00:05
worker20,0.0,1.3207544704920027,4,1.0,application_1726669773678_0086,2024-09-20T18:00:05
worker21,0.0,1.1616553937280338,4,1.0,application_1726669773678_0086,2024-09-20T18:00:05
worker22,0.0,1.2143452127766685,4,1.0,application_1726669773678_0086,2024-09-20T18:00:05
worker23,25.0,2.180518258915398,2,8.0,application_1726669773678_0086,2024-09-20T18:00:05
worker1,0.0,0.7746090454089471,4,1.0,application_1726669773678_0086,2024-09-20T18:00:07
worker2,0.0,0.8041217813996249,4,1.0,application_1726669773678_0086,2024-09-20T18:00:07
worker3,0.0,0.8105227339564869,4,1.0,application_1726669773678_0086,2024-09-20T18:00:07
worker24,0.0,1.3355148018940555,4,1.0,application_1726669773678_0086,2024-09-20T18:00:05
worker4,0.0,0.8001766063241322,4,1.0,application_1726669773678_0086,2024-09-20T18:00:07
worker5,0.0,0.7367485669976248,4,1.0,application_1726669773678_0086,2024-09-20T18:00:07
worker6,0.0,0.7904159756652818,4,1.0,application_1726669773678_0086,2024-09-20T18:00:07
worker7,0.0,0.820193959188098,4,1.0,application_1726669773678_0086,2024-09-20T18:00:07
worker25,0.0,1.1895388916951743,4,1.0,application_1726669773678_0086,2024-09-20T18:00:05
worker8,25.0,1.513063603084308,2,8.0,application_1726669773678_0086,2024-09-20T18:00:07
worker26,25.0,1.346051170808793,2,8.0,application_1726669773678_0086,2024-09-20T18:00:05
worker9,0.0,0.7771301845675982,4,1.0,application_1726669773678_0086,2024-09-20T18:00:07
worker10,0.0,0.7788503453678985,4,1.0,application_1726669773678_0086,2024-09-20T18:00:07
worker11,0.0,0.7724006203139622,4,1.0,application_1726669773678_0086,2024-09-20T18:00:07
worker12,0.0,0.7688346419272518,4,1.0,application_1726669773678_0086,2024-09-20T18:00:07
worker27,0.0,1.2032108178186007,4,1.0,application_1726669773678_0086,2024-09-20T18:00:05
worker13,0.0,1.3642548127561493,4,1.0,application_1726669773678_0086,2024-09-20T18:00:07
worker14,12.5,1.4127487467338273,2,8.0,application_1726669773678_0086,2024-09-20T18:00:07
worker28,25.0,2.22409259831865,2,8.0,application_1726669773678_0086,2024-09-20T18:00:05
worker15,0.0,1.1383111770997378,4,1.0,application_1726669773678_0086,2024-09-20T18:00:07
worker29,0.0,1.228942699935387,4,1.0,application_1726669773678_0086,2024-09-20T18:00:05
worker16,0.0,1.2425830880451127,4,1.0,application_1726669773678_0086,2024-09-20T18:00:07
worker17,0.0,1.3828522026015477,4,1.0,application_1726669773678_0086,2024-09-20T18:00:07
worker18,0.0,1.2392511207736656,4,1.0,application_1726669773678_0086,2024-09-20T18:00:07
worker19,12.5,2.226808556142934,2,8.0,application_1726669773678_0086,2024-09-20T18:00:07
worker20,0.0,1.3211658929785708,4,1.0,application_1726669773678_0086,2024-09-20T18:00:07
worker21,0.0,1.1617160407271676,4,1.0,application_1726669773678_0086,2024-09-20T18:00:07
worker22,0.0,1.2146655418479924,4,1.0,application_1726669773678_0086,2024-09-20T18:00:07
worker23,25.0,2.1812881753923596,2,8.0,application_1726669773678_0086,2024-09-20T18:00:07
worker24,0.0,1.335932878463364,4,1.0,application_1726669773678_0086,2024-09-20T18:00:07
worker1,0.0,0.7749440285591991,4,1.0,application_1726669773678_0086,2024-09-20T18:00:09
worker2,0.0,0.8044714277458564,4,1.0,application_1726669773678_0086,2024-09-20T18:00:09
worker3,0.0,0.8108544916509808,4,1.0,application_1726669773678_0086,2024-09-20T18:00:09
worker25,0.0,1.1899352659470175,4,1.0,application_1726669773678_0086,2024-09-20T18:00:07
worker4,0.0,0.8005222024075054,4,1.0,application_1726669773678_0086,2024-09-20T18:00:09
worker26,25.0,1.3466728866265876,2,8.0,application_1726669773678_0086,2024-09-20T18:00:07
worker5,0.0,0.7370811664991539,4,1.0,application_1726669773678_0086,2024-09-20T18:00:09
worker6,0.0,0.790738408932945,4,1.0,application_1726669773678_0086,2024-09-20T18:00:09
worker7,0.0,0.8205681095356021,4,1.0,application_1726669773678_0086,2024-09-20T18:00:09
worker27,0.0,1.2036573013819774,4,1.0,application_1726669773678_0086,2024-09-20T18:00:07
worker8,25.0,1.513869416198721,2,8.0,application_1726669773678_0086,2024-09-20T18:00:09
worker9,0.0,0.7774676011398252,4,1.0,application_1726669773678_0086,2024-09-20T18:00:09
worker10,0.0,0.7792894251582583,4,1.0,application_1726669773678_0086,2024-09-20T18:00:09
worker11,0.0,0.7728041848684253,4,1.0,application_1726669773678_0086,2024-09-20T18:00:09
worker12,0.0,0.7692587350601965,4,1.0,application_1726669773678_0086,2024-09-20T18:00:09
worker28,25.0,2.2251368719897857,2,8.0,application_1726669773678_0086,2024-09-20T18:00:07
worker29,0.0,1.2294344289671466,4,1.0,application_1726669773678_0086,2024-09-20T18:00:07
worker13,0.0,1.3647475805339981,4,1.0,application_1726669773678_0086,2024-09-20T18:00:09
worker14,12.5,1.412759667603447,2,8.0,application_1726669773678_0086,2024-09-20T18:00:09
worker15,0.0,1.1387982170905975,4,1.0,application_1726669773678_0086,2024-09-20T18:00:09
worker16,0.0,1.243060723673639,4,1.0,application_1726669773678_0086,2024-09-20T18:00:09
worker17,0.0,1.3833551598049776,4,1.0,application_1726669773678_0086,2024-09-20T18:00:09
worker18,0.0,1.2397666042461397,4,1.0,application_1726669773678_0086,2024-09-20T18:00:09
worker19,12.5,2.2278361017533665,2,8.0,application_1726669773678_0086,2024-09-20T18:00:09
worker20,0.0,1.321581099250324,4,1.0,application_1726669773678_0086,2024-09-20T18:00:09
worker21,0.0,1.1617437161032473,4,1.0,application_1726669773678_0086,2024-09-20T18:00:09
worker22,0.0,1.2151043198795342,4,1.0,application_1726669773678_0086,2024-09-20T18:00:09
worker23,25.0,2.1820523793327773,2,8.0,application_1726669773678_0086,2024-09-20T18:00:09
worker1,0.0,0.7752557207471589,4,1.0,application_1726669773678_0086,2024-09-20T18:00:11
worker2,0.0,0.8048045813930593,4,1.0,application_1726669773678_0086,2024-09-20T18:00:11
worker3,0.0,0.8111698241355714,4,1.0,application_1726669773678_0086,2024-09-20T18:00:11
worker4,0.0,0.8008378219861778,4,1.0,application_1726669773678_0086,2024-09-20T18:00:11
worker5,0.0,0.7374015481638296,4,1.0,application_1726669773678_0086,2024-09-20T18:00:11
worker24,0.0,1.3362953268576283,4,1.0,application_1726669773678_0086,2024-09-20T18:00:09
worker6,0.0,0.7910459077739351,4,1.0,application_1726669773678_0086,2024-09-20T18:00:11
worker7,0.0,0.8209069925060986,4,1.0,application_1726669773678_0086,2024-09-20T18:00:11
worker8,25.0,1.514579841485808,2,8.0,application_1726669773678_0086,2024-09-20T18:00:11
worker9,0.0,0.777779485702923,4,1.0,application_1726669773678_0086,2024-09-20T18:00:11
worker25,0.0,1.1903734492884621,4,1.0,application_1726669773678_0086,2024-09-20T18:00:09
worker10,0.0,0.7796686389722085,4,1.0,application_1726669773678_0086,2024-09-20T18:00:11
worker26,25.0,1.3473615102828629,2,8.0,application_1726669773678_0086,2024-09-20T18:00:09
worker11,0.0,0.773192903244535,4,1.0,application_1726669773678_0086,2024-09-20T18:00:11
worker12,0.0,0.7696312029532026,4,1.0,application_1726669773678_0086,2024-09-20T18:00:11
worker27,0.0,1.2040350083032392,4,1.0,application_1726669773678_0086,2024-09-20T18:00:09
worker13,0.0,1.3651072553338084,4,1.0,application_1726669773678_0086,2024-09-20T18:00:11
worker14,12.5,1.4127585366812023,2,8.0,application_1726669773678_0086,2024-09-20T18:00:11
worker28,25.0,2.226283534585416,2,8.0,application_1726669773678_0086,2024-09-20T18:00:09
worker15,0.0,1.1391312035795909,4,1.0,application_1726669773678_0086,2024-09-20T18:00:11
worker29,0.0,1.2298420642740782,4,1.0,application_1726669773678_0086,2024-09-20T18:00:09
worker16,0.0,1.243464383380688,4,1.0,application_1726669773678_0086,2024-09-20T18:00:11
worker17,0.0,1.383690372999069,4,1.0,application_1726669773678_0086,2024-09-20T18:00:11
worker18,0.0,1.2400624500923163,4,1.0,application_1726669773678_0086,2024-09-20T18:00:11
worker19,12.5,2.2286123051726503,2,8.0,application_1726669773678_0086,2024-09-20T18:00:11
worker20,0.0,1.3219181577409644,4,1.0,application_1726669773678_0086,2024-09-20T18:00:11
worker21,0.0,1.1617772735750376,4,1.0,application_1726669773678_0086,2024-09-20T18:00:11
worker22,0.0,1.2154125586777753,4,1.0,application_1726669773678_0086,2024-09-20T18:00:11
worker23,25.0,2.182680554737726,2,8.0,application_1726669773678_0086,2024-09-20T18:00:11
worker24,0.0,1.336636483279341,4,1.0,application_1726669773678_0086,2024-09-20T18:00:11
worker1,0.0,0.7755877693725766,4,1.0,application_1726669773678_0086,2024-09-20T18:00:13
worker25,0.0,1.1906712904052985,4,1.0,application_1726669773678_0086,2024-09-20T18:00:11
worker2,0.0,0.8051225954172958,4,1.0,application_1726669773678_0086,2024-09-20T18:00:13
worker26,25.0,1.3479345075362859,2,8.0,application_1726669773678_0086,2024-09-20T18:00:11
worker3,0.0,0.8114864237921293,4,1.0,application_1726669773678_0086,2024-09-20T18:00:13
worker4,0.0,0.8011477705822556,4,1.0,application_1726669773678_0086,2024-09-20T18:00:13
worker5,0.0,0.7377312617096843,4,1.0,application_1726669773678_0086,2024-09-20T18:00:13
worker6,0.0,0.7913832536854626,4,1.0,application_1726669773678_0086,2024-09-20T18:00:13
worker27,0.0,1.2043353713276805,4,1.0,application_1726669773678_0086,2024-09-20T18:00:11
worker7,0.0,0.8212523693078677,4,1.0,application_1726669773678_0086,2024-09-20T18:00:13
worker8,25.0,1.515275573067043,2,8.0,application_1726669773678_0086,2024-09-20T18:00:13
worker9,0.0,0.7780978955407858,4,1.0,application_1726669773678_0086,2024-09-20T18:00:13
worker10,0.0,0.7800612079669755,4,1.0,application_1726669773678_0086,2024-09-20T18:00:13
worker28,25.0,2.227252576029759,2,8.0,application_1726669773678_0086,2024-09-20T18:00:11
worker11,0.0,0.7735882640097946,4,1.0,application_1726669773678_0086,2024-09-20T18:00:13
worker12,0.0,0.7700390419111081,4,1.0,application_1726669773678_0086,2024-09-20T18:00:13
worker29,0.0,1.2301853901378057,4,1.0,application_1726669773678_0086,2024-09-20T18:00:11
worker13,0.0,1.3654976610024683,4,1.0,application_1726669773678_0086,2024-09-20T18:00:13
worker14,12.5,1.412756472522425,2,8.0,application_1726669773678_0086,2024-09-20T18:00:13
worker15,0.0,1.139468993495818,4,1.0,application_1726669773678_0086,2024-09-20T18:00:13
worker16,0.0,1.2438462645192327,4,1.0,application_1726669773678_0086,2024-09-20T18:00:13
worker17,0.0,1.384036659610488,4,1.0,application_1726669773678_0086,2024-09-20T18:00:13
worker18,0.0,1.2403811204690363,4,1.0,application_1726669773678_0086,2024-09-20T18:00:13
worker19,12.5,2.229504525588011,2,8.0,application_1726669773678_0086,2024-09-20T18:00:13
worker20,0.0,1.3222263936439105,4,1.0,application_1726669773678_0086,2024-09-20T18:00:13
worker21,0.0,1.1617912568320121,4,1.0,application_1726669773678_0086,2024-09-20T18:00:13
worker22,0.0,1.2156438936231084,4,1.0,application_1726669773678_0086,2024-09-20T18:00:13
worker23,25.0,2.1831113768541743,2,8.0,application_1726669773678_0086,2024-09-20T18:00:13
worker24,0.0,1.3368207983683766,4,1.0,application_1726669773678_0086,2024-09-20T18:00:13
worker25,0.0,1.1908721022082958,4,1.0,application_1726669773678_0086,2024-09-20T18:00:13
worker26,25.0,1.3482574177484996,2,8.0,application_1726669773678_0086,2024-09-20T18:00:13
worker27,0.0,1.2045322956986015,4,1.0,application_1726669773678_0086,2024-09-20T18:00:13
worker28,25.0,2.227731644760844,2,8.0,application_1726669773678_0086,2024-09-20T18:00:13
worker29,0.0,1.2303559121426333,4,1.0,application_1726669773678_0086,2024-09-20T18:00:13
worker1,0.0,0.775926736735677,4,1.0,application_1726669773678_0086,2024-09-20T18:00:15
worker2,0.0,0.8054571308645841,4,1.0,application_1726669773678_0086,2024-09-20T18:00:15
worker3,0.0,0.8118072628769624,4,1.0,application_1726669773678_0086,2024-09-20T18:00:15
worker4,0.0,0.8013905175744629,4,1.0,application_1726669773678_0086,2024-09-20T18:00:15
worker5,0.0,0.7380118135833058,4,1.0,application_1726669773678_0086,2024-09-20T18:00:15
worker6,0.0,0.7917139791579153,4,1.0,application_1726669773678_0086,2024-09-20T18:00:15
worker7,0.0,0.8215939190103438,4,1.0,application_1726669773678_0086,2024-09-20T18:00:15
worker8,25.0,1.5159606557319183,2,8.0,application_1726669773678_0086,2024-09-20T18:00:15
worker9,0.0,0.7784137517769407,4,1.0,application_1726669773678_0086,2024-09-20T18:00:15
worker10,0.0,0.7802548195444681,4,1.0,application_1726669773678_0086,2024-09-20T18:00:15
worker11,0.0,0.7739702075481913,4,1.0,application_1726669773678_0086,2024-09-20T18:00:15
worker12,0.0,0.7704158191483734,4,1.0,application_1726669773678_0086,2024-09-20T18:00:15
worker13,0.0,1.3658419532986854,4,1.0,application_1726669773678_0086,2024-09-20T18:00:15
worker14,12.5,1.4127561193664429,2,8.0,application_1726669773678_0086,2024-09-20T18:00:15
worker15,0.0,1.1397630320701735,4,1.0,application_1726669773678_0086,2024-09-20T18:00:15
worker16,0.0,1.2441400768503197,4,1.0,application_1726669773678_0086,2024-09-20T18:00:15
worker17,0.0,1.3842965014188136,4,1.0,application_1726669773678_0086,2024-09-20T18:00:15
worker18,0.0,1.2406393740799548,4,1.0,application_1726669773678_0086,2024-09-20T18:00:15
worker19,12.5,2.2302466346681094,2,8.0,application_1726669773678_0086,2024-09-20T18:00:15
worker20,0.0,1.3224893371432067,4,1.0,application_1726669773678_0086,2024-09-20T18:00:15
worker21,0.0,1.1617876841429675,4,1.0,application_1726669773678_0086,2024-09-20T18:00:15
worker22,0.0,1.2159091384124299,4,1.0,application_1726669773678_0086,2024-09-20T18:00:15
worker23,25.0,2.1836204502768686,2,8.0,application_1726669773678_0086,2024-09-20T18:00:15
worker24,0.0,1.3370971840073298,4,1.0,application_1726669773678_0086,2024-09-20T18:00:15
worker25,0.0,1.1911294937620998,4,1.0,application_1726669773678_0086,2024-09-20T18:00:15
worker26,25.0,1.3487792523040998,2,8.0,application_1726669773678_0086,2024-09-20T18:00:15
worker27,0.0,1.2047950515173045,4,1.0,application_1726669773678_0086,2024-09-20T18:00:15
worker28,12.5,2.2284633522879793,2,8.0,application_1726669773678_0086,2024-09-20T18:00:15
worker29,0.0,1.2306665569634223,4,1.0,application_1726669773678_0086,2024-09-20T18:00:15
worker1,0.0,0.7762301492935331,4,1.0,application_1726669773678_0086,2024-09-20T18:00:17
worker2,0.0,0.805793011184841,4,1.0,application_1726669773678_0086,2024-09-20T18:00:17
worker3,0.0,0.8121076432223817,4,1.0,application_1726669773678_0086,2024-09-20T18:00:17
worker4,0.0,0.8013927458318082,4,1.0,application_1726669773678_0086,2024-09-20T18:00:17
worker5,0.0,0.7380106316168034,4,1.0,application_1726669773678_0086,2024-09-20T18:00:17
worker6,0.0,0.7920489848644241,4,1.0,application_1726669773678_0086,2024-09-20T18:00:17
worker7,0.0,0.821919088786871,4,1.0,application_1726669773678_0086,2024-09-20T18:00:17
worker8,25.0,1.516046422490247,2,8.0,application_1726669773678_0086,2024-09-20T18:00:17
worker9,0.0,0.7787201697906032,4,1.0,application_1726669773678_0086,2024-09-20T18:00:17
worker10,0.0,0.7802533049320659,4,1.0,application_1726669773678_0086,2024-09-20T18:00:17
worker11,0.0,0.7742023687417166,4,1.0,application_1726669773678_0086,2024-09-20T18:00:17
worker12,0.0,0.7707800971119005,4,1.0,application_1726669773678_0086,2024-09-20T18:00:17
worker13,0.0,1.366198160550447,4,1.0,application_1726669773678_0086,2024-09-20T18:00:17
worker14,12.5,1.4127539386237342,2,8.0,application_1726669773678_0086,2024-09-20T18:00:17
worker15,0.0,1.1400799798312655,4,1.0,application_1726669773678_0086,2024-09-20T18:00:17
worker16,0.0,1.2445198660021917,4,1.0,application_1726669773678_0086,2024-09-20T18:00:17
worker17,0.0,1.3846520791263806,4,1.0,application_1726669773678_0086,2024-09-20T18:00:17
worker18,0.0,1.2409896098536488,4,1.0,application_1726669773678_0086,2024-09-20T18:00:17
worker19,12.5,2.2308489399233022,2,8.0,application_1726669773678_0086,2024-09-20T18:00:17
worker20,0.0,1.322909323839483,4,1.0,application_1726669773678_0086,2024-09-20T18:00:17
worker21,0.0,1.1617976115610773,4,1.0,application_1726669773678_0086,2024-09-20T18:00:17
