progress,startTime,mapId,state,host,diagnostic,assignedContainer,executionTimeSec,elapsedTimeSec,finishTime,blockId,jobId,timestamp
22.619047,1727828547100,attempt_1727684395822_0142_r_000000_0,RUNNING,worker20:8042,,container_1727684395822_0142_01_000032,0.0,0.0,0,reduce > copy task(attempt_1727684395822_0142_m_000009_0 succeeded at 0.08 MB/s) Aggregated copy rate(19 of 28 at 0.05 MB/s),application_1727684395822_0142,2024-10-02T01:22:48
19.04762,1727828674042,attempt_1727684395822_0143_r_000000_0,RUNNING,worker2:8042,,container_1727684395822_0143_01_000043,0.0,0.0,0,reduce > copy task(attempt_1727684395822_0143_m_000025_0 succeeded at 0.08 MB/s) Aggregated copy rate(16 of 28 at 0.09 MB/s),application_1727684395822_0143,2024-10-02T01:24:48
19.04762,1727828674042,attempt_1727684395822_0143_r_000000_0,RUNNING,worker2:8042,,container_1727684395822_0143_01_000043,0.0,0.0,0,reduce > copy task(attempt_1727684395822_0143_m_000025_0 succeeded at 0.08 MB/s) Aggregated copy rate(16 of 28 at 0.09 MB/s),application_1727684395822_0143,2024-10-02T01:24:50
19.04762,1727828674042,attempt_1727684395822_0143_r_000000_0,RUNNING,worker2:8042,,container_1727684395822_0143_01_000043,0.0,0.0,0,reduce > copy task(attempt_1727684395822_0143_m_000025_0 succeeded at 0.08 MB/s) Aggregated copy rate(16 of 28 at 0.09 MB/s),application_1727684395822_0143,2024-10-02T01:24:52
22.619047,1727828674042,attempt_1727684395822_0143_r_000000_0,RUNNING,worker2:8042,,container_1727684395822_0143_01_000043,0.0,0.0,0,reduce > copy task(attempt_1727684395822_0143_m_000002_0 succeeded at 0.08 MB/s) Aggregated copy rate(19 of 28 at 0.10 MB/s),application_1727684395822_0143,2024-10-02T01:24:54
21.428572,1727828799394,attempt_1727684395822_0144_r_000000_0,RUNNING,worker29:8042,,container_1727684395822_0144_01_000040,0.0,0.0,0,reduce > copy task(attempt_1727684395822_0144_m_000011_0 succeeded at 0.02 MB/s) Aggregated copy rate(18 of 28 at 0.01 MB/s),application_1727684395822_0144,2024-10-02T01:26:57
21.428572,1727828799394,attempt_1727684395822_0144_r_000000_0,RUNNING,worker29:8042,,container_1727684395822_0144_01_000040,0.0,0.0,0,reduce > copy task(attempt_1727684395822_0144_m_000011_0 succeeded at 0.02 MB/s) Aggregated copy rate(18 of 28 at 0.01 MB/s),application_1727684395822_0144,2024-10-02T01:26:59
21.428572,1727828799394,attempt_1727684395822_0144_r_000000_0,RUNNING,worker29:8042,,container_1727684395822_0144_01_000040,0.0,0.0,0,reduce > copy task(attempt_1727684395822_0144_m_000011_0 succeeded at 0.02 MB/s) Aggregated copy rate(18 of 28 at 0.01 MB/s),application_1727684395822_0144,2024-10-02T01:27:01
22.619047,1727828799394,attempt_1727684395822_0144_r_000000_0,RUNNING,worker29:8042,,container_1727684395822_0144_01_000040,0.0,0.0,0,reduce > copy task(attempt_1727684395822_0144_m_000013_0 succeeded at 0.03 MB/s) Aggregated copy rate(19 of 28 at 0.01 MB/s),application_1727684395822_0144,2024-10-02T01:27:03
100.0,1727828799394,attempt_1727684395822_0144_r_000000_0,SUCCEEDED,worker29:8042,,container_1727684395822_0144_01_000040,26.431,26.431,1727828825825,reduce > reduce,application_1727684395822_0144,2024-10-02T01:27:05
19.04762,1727828925137,attempt_1727684395822_0145_r_000000_0,RUNNING,worker7:8042,,container_1727684395822_0145_01_000036,0.0,0.0,0,reduce > copy task(attempt_1727684395822_0145_m_000003_0 succeeded at 0.08 MB/s) Aggregated copy rate(16 of 28 at 0.05 MB/s),application_1727684395822_0145,2024-10-02T01:29:01
19.04762,1727828925137,attempt_1727684395822_0145_r_000000_0,RUNNING,worker7:8042,,container_1727684395822_0145_01_000036,0.0,0.0,0,reduce > copy task(attempt_1727684395822_0145_m_000003_0 succeeded at 0.08 MB/s) Aggregated copy rate(16 of 28 at 0.05 MB/s),application_1727684395822_0145,2024-10-02T01:29:03
19.04762,1727828925137,attempt_1727684395822_0145_r_000000_0,RUNNING,worker7:8042,,container_1727684395822_0145_01_000036,0.0,0.0,0,reduce > copy task(attempt_1727684395822_0145_m_000003_0 succeeded at 0.08 MB/s) Aggregated copy rate(16 of 28 at 0.05 MB/s),application_1727684395822_0145,2024-10-02T01:29:05
21.428572,1727828925137,attempt_1727684395822_0145_r_000000_0,RUNNING,worker7:8042,,container_1727684395822_0145_01_000036,0.0,0.0,0,reduce > copy task(attempt_1727684395822_0145_m_000016_0 succeeded at 0.08 MB/s) Aggregated copy rate(18 of 28 at 0.05 MB/s),application_1727684395822_0145,2024-10-02T01:29:07
