metricsType,mapsCompleted,reducesCompleted,mapProgress,reduceProgress,mapsTotal,reducesTotal,mapsPending,reducesPending,mapsRunning,reducesRunning,startTime,responseTimeSec,finishTime,jobId,timestamp
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0058,1710856183.1471612
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0058,1710856186.3123622
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0058,1710856189.502431
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0058,1710856192.679766
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0058,1710856195.8505285
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0058,1710856198.9982533
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0058,1710856202.1574595
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0058,1710856205.3182454
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0058,1710856208.477473
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0058,1710856211.6221821
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0059,1710856253.9557204
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0059,1710856257.0637567
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0059,1710856260.1631248
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0059,1710856263.268518
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0059,1710856266.3784955
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0059,1710856269.4989178
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0059,1710856272.71808
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0059,1710856275.9086142
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0059,1710856279.0976539
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0059,1710856282.2640178
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0059,1710856285.4304485
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0059,1710856288.6133935
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0059,1710856291.8011017
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0059,1710856294.9562635
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0059,1710856298.131266
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0059,1710856301.2866704
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0059,1710856304.4286427
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0060,1710856343.7556078
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0060,1710856346.824663
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0060,1710856349.9402149
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0060,1710856353.036827
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0060,1710856356.149663
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0060,1710856359.2641287
